participant_id,observed_count,predicted_count,raw_residual,pearson_residual,deviance_residual,liking,mentism,interaction,quadrant
44,4.0,10.55448514084102,-6.55448514084102,-0.6556558565971048,-0.8623807519373063,5.0,-6.0,2.368715886239585,lower_liking__low_mentism
45,3.0,7.074604962870362,-4.074604962870362,-0.5928713572628946,-0.7521778831807587,4.0,-5.0,4.83481758115484,lower_liking__low_mentism
46,5.0,16.93907652827588,-11.93907652827588,-0.7594095660409821,-1.0714923945229313,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
47,15.0,12.38055252745769,2.6194474725423103,0.22514030120377312,0.2115565448908447,5.0,1.0,-1.7245044527434639,lower_liking__higher_mentism
48,11.0,12.502555076536185,-1.5025550765361846,-0.12794080682525827,-0.13319032387726076,7.0,4.0,8.419563343866706,high_liking__higher_mentism
49,3.0,11.301558242403361,-8.301558242403361,-0.7782461725815072,-1.115248479749342,5.0,-3.0,0.614478598103993,lower_liking__low_mentism
50,4.0,13.512420116712908,-9.512420116712908,-0.7519889259813357,-1.0555059966560791,7.0,3.0,7.004309106578571,high_liking__higher_mentism
51,115.0,27.185818142894565,87.81418185710544,3.5261451917491917,2.078525333655006,7.0,-6.0,-5.732979029014651,high_liking__low_mentism
52,34.0,13.256879288291643,20.743120711708357,1.6700642383259159,1.2035257650508688,5.0,4.0,-3.4787417408790566,lower_liking__higher_mentism
53,10.0,4.097620163671597,5.902379836328403,1.4081296981956077,1.0522775756985134,3.0,-6.0,10.470410801493822,lower_liking__low_mentism
54,11.0,13.978833960317889,-2.978833960317889,-0.22795105296071227,-0.24564579356308094,6.0,1.0,1.2246480896294176,high_liking__higher_mentism
55,10.0,16.93907652827588,-6.93907652827588,-0.4413742622876154,-0.5183634025991022,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
56,26.0,7.610619566259481,18.38938043374052,2.50050126389481,1.627988994064423,4.0,-4.0,3.2500718184429753,lower_liking__low_mentism
57,7.0,10.55448514084102,-3.5544851408410203,-0.3555609555445214,-0.4024938266777322,5.0,-6.0,2.368715886239585,lower_liking__low_mentism
58,5.0,10.55448514084102,-5.55448514084102,-0.5556242229129104,-0.6901972316540755,5.0,-6.0,2.368715886239585,lower_liking__low_mentism
59,5.0,13.600471893862558,-8.600471893862558,-0.6756793011046213,-0.899634459673156,6.0,2.0,1.6399023269175534,high_liking__higher_mentism
60,20.0,11.046835899065796,8.953164100934204,0.8577043087708027,0.7028907235669877,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
61,5.0,16.93907652827588,-11.93907652827588,-0.7594095660409821,-1.0714923945229313,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
62,0.0,14.36772197428809,-14.36772197428809,-1.0708975018108637,-2.510232902354787,6.0,0.0,0.8093938523412817,high_liking__higher_mentism
63,12.0,12.666028240179607,-0.6660282401796067,-0.056012357309766676,-0.05697866769611337,5.0,2.0,-2.3092502154553283,lower_liking__higher_mentism
64,6.0,10.55448514084102,-4.55448514084102,-0.45559258922871587,-0.538686021265892,5.0,-6.0,2.368715886239585,lower_liking__low_mentism
65,5.0,11.046835899065796,-6.046835899065796,-0.5792809275681138,-0.7287493575695535,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
66,27.0,15.17825530918501,11.82174469081499,0.8358631514030362,0.6878258676150452,6.0,-2.0,-0.021114622234989992,high_liking__low_mentism
67,2.0,16.480590218382137,-14.480590218382137,-0.9457904989350407,-1.6079422232269185,6.0,-5.0,-1.2668773340993973,high_liking__low_mentism
68,15.0,10.55448514084102,4.44551485915898,0.4446921139290345,0.3963877741002355,5.0,-6.0,2.368715886239585,lower_liking__low_mentism
69,12.0,16.93907652827588,-4.93907652827588,-0.3141601407862687,-0.34970782170730225,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
70,16.0,13.232350871384051,2.7676491286159486,0.2232234518463499,0.20985997004065218,6.0,3.0,2.055156564205689,high_liking__higher_mentism
71,13.0,7.610619566259481,5.389380433740519,0.7328225458565375,0.6148518116109861,4.0,-4.0,3.2500718184429753,lower_liking__low_mentism
72,6.0,11.301558242403361,-5.301558242403361,-0.4970051754613572,-0.5992652056323351,5.0,-3.0,0.614478598103993,lower_liking__low_mentism
73,10.0,11.562154075017697,-1.5621540750176965,-0.14330702229899347,-0.1499537417760187,5.0,-2.0,0.02973283539212874,lower_liking__low_mentism
74,2.0,6.5763417741387515,-4.5763417741387515,-0.7122966129417072,-0.9741446696675518,4.0,-6.0,6.419563343866704,lower_liking__low_mentism
75,40.0,12.525730692593228,27.47426930740677,2.3352692747130503,1.5490772107429298,6.0,5.0,2.8856650387819607,high_liking__higher_mentism
77,11.0,7.074604962870362,3.925395037129638,0.5711607148823186,0.49518286910953685,4.0,-5.0,4.83481758115484,lower_liking__low_mentism
