,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.6420580010092434,14.042072490807117,1.605308240867513,122.82986831895006,0.016953478587778327
like_c,0.12854201892642353,1.1371692029164104,0.929548405433755,1.3911634816458214,0.21140881644633813
ment_c,0.06473245246935437,1.0668735468135249,1.0142579680864745,1.122218607794489,0.0121207968939091
like_x_ment,-0.07575989521705506,0.9270387662812457,0.882761682286189,0.9735366763570494,0.0024129590687704786
q_post_gators_pos,0.0455617020426848,1.0466155809409323,0.7513407947265526,1.4579325147212236,0.7876111944276278
q_post_gators_neg,-0.13611699712162492,0.8727405183867311,0.678031168911181,1.1233643044125547,0.29060194923305405
q_pre_idaq,0.14892883227084566,1.160590389687398,0.9669396234606484,1.3930239489141834,0.109819619068985
alpha,0.5814601163894426,1.7886481595252155,1.4885580305694441,2.149235819411804,5.454786732792923e-10
