term,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,dfbetas_sensitivity,3.552535508254035,34.90169894004436,4.828339566075895,252.28726609456243,0.0004314103315865659
like_c,dfbetas_sensitivity,0.1884547044643254,1.2073823927157696,0.9904988160372442,1.4717556635476512,0.0621163139685927
mentism_c,dfbetas_sensitivity,-0.002705317943302334,0.9972983381315934,0.9479903896586229,1.0491709473955753,0.9167163707889023
like_x_mentism,dfbetas_sensitivity,-0.08754086814323848,0.9161814282519195,0.8709976171887902,0.9637091915164083,0.0006925450560474201
q_post_gators_pos,dfbetas_sensitivity,-0.08155784466297956,0.92167939407796,0.7028698838577804,1.2086062085992049,0.5553259504234482
q_post_gators_neg,dfbetas_sensitivity,-0.17200724088243147,0.8419730765183698,0.6804314961516438,1.041866323930155,0.11351144314579804
q_pre_idaq,dfbetas_sensitivity,0.05528471138522983,1.056841466643408,0.9095186491795091,1.228027469942013,0.47043306360234316
q_pre_captcha_fun,dfbetas_sensitivity,0.08510183254983297,1.0888279391784652,0.9508253053284227,1.2468602533944195,0.21842475972049769
q_pre_captcha_difficulty,dfbetas_sensitivity,-0.06280264408764262,0.93912879802186,0.8369120897587329,1.053829798931735,0.2854366099830776
