participant_id,observed_count,predicted_count,raw_residual,pearson_residual,deviance_residual,liking,mentism,interaction,quadrant
24,28.0,20.835233674899722,7.1647663251002776,0.39109257276530657,0.3545353004450165,6.0,2.0,1.3838000000000006,high_liking__higher_mentism
25,10.0,21.859951263382403,-11.859951263382403,-0.6179345390463178,-0.780505184280062,6.0,4.0,2.1238000000000006,high_liking__higher_mentism
26,11.0,17.655820069649998,-6.655820069649998,-0.42635908139205775,-0.49280111201262655,7.0,5.0,9.2338,high_liking__higher_mentism
27,25.0,21.859951263382403,3.1400487366175973,0.16360476746945674,0.15656762082759262,6.0,4.0,2.1238000000000006,high_liking__higher_mentism
28,30.0,17.655820069649998,12.344179930350002,0.7907445154116169,0.6611806091520812,7.0,5.0,9.2338,high_liking__higher_mentism
29,2.0,13.49220987293845,-11.49220987293845,-0.9527542862909851,-1.5422585688687873,4.0,-1.0,-1.2062,lower_liking__higher_mentism
30,20.0,12.205997682669594,7.794002317330406,0.7107814200203592,0.6032342368523338,5.0,-4.0,1.4237999999999997,lower_liking__low_mentism
31,17.0,18.927652242409863,-1.927652242409863,-0.11546582893680105,-0.11948606813907096,6.0,-2.0,-0.09620000000000004,high_liking__low_mentism
32,2.0,12.205997682669594,-10.205997682669594,-0.9307456208323404,-1.4723981330011484,5.0,-4.0,1.4237999999999997,lower_liking__low_mentism
33,5.0,9.726608836330852,-4.726608836330852,-0.5340592789037056,-0.6475151597161588,4.0,-3.0,2.0538,lower_liking__low_mentism
35,5.0,18.47869686824384,-13.47869686824384,-0.8263044851930706,-1.1899542314946254,6.0,-3.0,-0.4662000000000001,high_liking__low_mentism
36,11.0,7.011966189819217,3.9880338101807826,0.6105541871874963,0.5282652046732421,4.0,-5.0,5.3138,lower_liking__low_mentism
37,1.0,20.34103132954007,-19.34103132954007,-1.0805759525009404,-2.1207264468703366,6.0,1.0,1.0138000000000005,high_liking__higher_mentism
38,3.0,20.835233674899722,-17.835233674899722,-0.9735456967173791,-1.6106345608654409,6.0,2.0,1.3838000000000006,high_liking__higher_mentism
39,10.0,18.927652242409863,-8.927652242409863,-0.5347638666093828,-0.6482266064750836,6.0,-2.0,-0.09620000000000004,high_liking__low_mentism
40,10.0,17.194720491241494,-7.194720491241494,-0.472780084380602,-0.5573070649894405,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
41,11.0,19.85855124091003,-8.858551240910032,-0.5065578653494881,-0.6061027669587048,6.0,0.0,0.6438000000000001,high_liking__higher_mentism
42,12.0,19.387515362367143,-7.387515362367143,-0.43236233317898237,-0.5009694905670623,6.0,-1.0,0.2738000000000001,high_liking__higher_mentism
43,43.0,19.511418629348682,23.488581370651318,1.3662530454876232,1.0393607411434742,5.0,1.0,-1.7261999999999997,lower_liking__higher_mentism
44,4.0,10.1178225332393,-6.1178225332393,-0.6661257044493445,-0.8645423711725285,5.0,-6.0,2.6837999999999993,lower_liking__low_mentism
45,3.0,7.011966189819217,-4.011966189819217,-0.6142181517607919,-0.7756450346431293,4.0,-5.0,5.3138,lower_liking__low_mentism
46,5.0,17.194720491241494,-12.194720491241494,-0.8013405093172911,-1.1328508221228826,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
47,15.0,19.511418629348682,-4.511418629348682,-0.26241429163187985,-0.2850034799464288,5.0,1.0,-1.7261999999999997,lower_liking__higher_mentism
48,11.0,18.483328972515636,-7.483328972515636,-0.4586506027415474,-0.5373543837706392,7.0,4.0,7.863800000000001,high_liking__higher_mentism
49,3.0,13.406530358095633,-10.406530358095633,-0.8680032596342534,-1.2939391932658741,5.0,-3.0,0.7937999999999998,lower_liking__low_mentism
50,4.0,19.349622309161212,-15.349622309161212,-0.9000540141116927,-1.3790351327988029,7.0,3.0,6.493800000000001,high_liking__higher_mentism
51,115.0,29.221545624131707,85.7784543758683,3.368640139194453,2.044512619161181,7.0,-6.0,-5.8362,high_liking__low_mentism
52,34.0,25.853430945692697,8.146569054307303,0.3605495546892975,0.3291048117024148,5.0,4.0,-3.6161999999999996,lower_liking__higher_mentism
53,10.0,3.5032483952383937,6.496751604761606,1.8447641212442942,1.3118546632244885,3.0,-6.0,11.2038,lower_liking__low_mentism
54,11.0,20.34103132954007,-9.341031329540069,-0.5218798136603253,-0.6288147822021547,6.0,1.0,1.0138000000000005,high_liking__higher_mentism
55,10.0,17.194720491241494,-7.194720491241494,-0.472780084380602,-0.5573070649894405,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
56,26.0,8.258489710712777,17.741510289287223,2.3353383702014225,1.5693557554080684,4.0,-4.0,3.6837999999999993,lower_liking__low_mentism
57,7.0,10.1178225332393,-3.1178225332393,-0.3394772764358694,-0.3792505043044789,5.0,-6.0,2.6837999999999993,lower_liking__low_mentism
58,5.0,10.1178225332393,-5.1178225332393,-0.5572428951115195,-0.6831058138872148,5.0,-6.0,2.6837999999999993,lower_liking__low_mentism
59,5.0,20.835233674899722,-15.835233674899722,-0.8643746351587642,-1.28313466671388,6.0,2.0,1.3838000000000006,high_liking__higher_mentism
60,20.0,12.205997682669594,7.794002317330406,0.7107814200203592,0.6032342368523338,5.0,-4.0,1.4237999999999997,lower_liking__low_mentism
61,5.0,17.194720491241494,-12.194720491241494,-0.8013405093172911,-1.1328508221228826,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
62,0.0,19.85855124091003,-19.85855124091003,-1.1355700330628113,-2.746226344469389,6.0,0.0,0.6438000000000001,high_liking__higher_mentism
63,12.0,21.430483028460234,-9.430483028460234,-0.5009018641549915,-0.5977950126359787,5.0,2.0,-2.3562,lower_liking__higher_mentism
64,6.0,10.1178225332393,-4.1178225332393,-0.4483600857736944,-0.5231840965491152,5.0,-6.0,2.6837999999999993,lower_liking__low_mentism
65,5.0,12.205997682669594,-7.205997682669594,-0.6571577806902238,-0.8482961886573558,5.0,-4.0,1.4237999999999997,lower_liking__low_mentism
66,27.0,18.927652242409863,8.072347757590137,0.4835313677383157,0.42959633655837576,6.0,-2.0,-0.09620000000000004,high_liking__low_mentism
67,2.0,17.61248058692724,-15.61248058692724,-1.002477222944669,-1.7220239995955642,6.0,-5.0,-1.2062000000000002,high_liking__low_mentism
68,15.0,10.1178225332393,4.8821774667607,0.5315851982667309,0.46748749983209476,5.0,-6.0,2.6837999999999993,lower_liking__low_mentism
69,12.0,17.194720491241494,-5.194720491241494,-0.34135591440592633,-0.38154384118779205,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
70,16.0,21.3414430790069,-5.3414430790069005,-0.28485951059654746,-0.31184507282520496,6.0,3.0,1.7538000000000007,high_liking__higher_mentism
71,13.0,8.258489710712777,4.741510289287223,0.6241312453519517,0.53861055997098,4.0,-4.0,3.6837999999999993,lower_liking__low_mentism
72,6.0,13.406530358095633,-7.406530358095633,-0.6177748271695364,-0.78051794266122,5.0,-3.0,0.7937999999999998,lower_liking__low_mentism
73,10.0,14.725142582792106,-4.725142582792106,-0.36033669916981587,-0.4057013610086245,5.0,-2.0,0.16379999999999997,lower_liking__low_mentism
74,2.0,5.9535909796422395,-3.9535909796422395,-0.7026912164117297,-0.9340223574442699,4.0,-6.0,6.9437999999999995,lower_liking__low_mentism
75,40.0,22.391057037165005,17.608942962834995,0.8963411081871574,0.7354022893744011,6.0,5.0,2.4938000000000007,high_liking__higher_mentism
76,116.0,18.483328972515636,97.51667102748436,5.9767624954578915,3.0087561663089852,7.0,4.0,7.863800000000001,high_liking__higher_mentism
77,11.0,7.011966189819217,3.9880338101807826,0.6105541871874963,0.5282652046732421,4.0,-5.0,5.3138,lower_liking__low_mentism
78,128.0,25.853430945692697,102.1465690543073,4.520786571630136,2.502452212152807,5.0,4.0,-3.6161999999999996,lower_liking__higher_mentism
79,22.0,12.205997682669594,9.794002317330406,0.8931733134484369,0.7331241129651631,5.0,-4.0,1.4237999999999997,lower_liking__low_mentism
80,2.0,9.726608836330852,-7.726608836330852,-0.8730291179976568,-1.309328378941903,4.0,-3.0,2.0538,lower_liking__low_mentism
81,13.0,18.483328972515636,-5.483328972515636,-0.33607130563298665,-0.37488476164295476,7.0,4.0,7.863800000000001,high_liking__higher_mentism
82,11.0,18.04039051305869,-7.040390513058689,-0.4417212372858469,-0.5138267110334668,6.0,-4.0,-0.8362000000000002,high_liking__low_mentism
83,20.0,18.04039051305869,1.9596094869413108,0.12294788557016278,0.11889909220262115,6.0,-4.0,-0.8362000000000002,high_liking__low_mentism
84,11.0,11.112970727684884,-0.1129707276848837,-0.011259710565522711,-0.011295962305839841,5.0,-5.0,2.0537999999999994,lower_liking__low_mentism
85,22.0,21.3414430790069,0.6585569209930995,0.035120883895844494,0.03477658471547921,6.0,3.0,1.7538000000000007,high_liking__higher_mentism
86,10.0,22.9350664693111,-12.9350664693111,-0.643253733359735,-0.8235364545926867,6.0,6.0,2.863800000000001,high_liking__higher_mentism
87,12.0,20.835233674899722,-8.835233674899722,-0.4822759197036123,-0.570828271065801,6.0,2.0,1.3838000000000006,high_liking__higher_mentism
88,5.0,11.112970727684884,-6.112970727684884,-0.6092753627403121,-0.7665537052586964,5.0,-5.0,2.0537999999999994,lower_liking__low_mentism
89,7.0,17.194720491241494,-10.194720491241494,-0.6699163393426154,-0.8706500755595064,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
90,3.0,7.011966189819217,-4.011966189819217,-0.6142181517607919,-0.7756450346431293,4.0,-5.0,5.3138,lower_liking__low_mentism
91,3.0,14.725142582792106,-11.725142582792106,-0.8941527375206078,-1.3636621411970022,5.0,-2.0,0.16379999999999997,lower_liking__low_mentism
92,10.0,18.927652242409863,-8.927652242409863,-0.5347638666093828,-0.6482266064750836,6.0,-2.0,-0.09620000000000004,high_liking__low_mentism
93,25.0,7.011966189819217,17.98803381018078,2.7539057803470004,1.770126142357582,4.0,-5.0,5.3138,lower_liking__low_mentism
94,13.0,17.61248058692724,-4.612480586927241,-0.2961673325339947,-0.32555355632892097,6.0,-5.0,-1.2062000000000002,high_liking__low_mentism
95,7.0,18.47869686824384,-11.47869686824384,-0.7036955277737722,-0.9327282302728013,6.0,-3.0,-0.4662000000000001,high_liking__low_mentism
96,37.0,18.04039051305869,18.95960948694131,1.1895451176315144,0.9295691321876445,6.0,-4.0,-0.8362000000000002,high_liking__low_mentism
97,11.0,17.655820069649998,-6.655820069649998,-0.42635908139205775,-0.49280111201262655,7.0,5.0,9.2338,high_liking__higher_mentism
99,10.0,28.396270083393272,-18.396270083393272,-0.7429572739436784,-1.0088163089441746,5.0,5.0,-4.246199999999999,lower_liking__higher_mentism
100,4.0,17.194720491241494,-13.194720491241494,-0.8670525943046289,-1.2905074022845802,6.0,-6.0,-1.5762000000000003,high_liking__low_mentism
101,108.0,25.469844085516897,82.5301559144831,3.706203284284574,2.1851720910623262,7.0,-3.0,-1.7262000000000002,high_liking__low_mentism
102,0.0,17.655820069649998,-17.655820069649998,-1.1309980058573432,-2.6906767382288095,7.0,5.0,9.2338,high_liking__higher_mentism
103,90.0,29.221545624131707,60.77845437586829,2.3868550966377353,1.5955785165932197,7.0,-6.0,-5.8362,high_liking__low_mentism
