,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,2.7501278877264848,15.64463251274127,7.74231386894008,31.612581277621082,1.820657495616875e-14
alpha,primary,,,,,6.468527470645529e-13
q_pre_captcha_difficulty,primary,-0.07779547504748391,0.9251536241961181,0.7969599035639674,1.0739677423363787,0.3066556592253026
q_pre_captcha_fun,primary,0.09652488473959163,1.1013369872869267,0.9629142657232158,1.259658520746122,0.15897972799208693
