,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,2.8625835514395916,17.506698015411907,14.54667512894194,21.06903967306236,1.4991291703828255e-201
like_c,primary,0.23439069313776092,1.264138285894074,1.0550146068502753,1.5147141996774247,0.011072341197770657
ment_c,primary,0.050638179803989665,1.0519422104812062,1.0010738381135367,1.1053953984826674,0.04524125762739462
like_x_ment,primary,-0.0719810021435328,0.9305485740715267,0.8880422487897118,0.9750894733743701,0.0025492142889093562
alpha,primary,0.7297531744737795,2.0745684880158857,1.6844337345933296,2.5550630595198727,6.616219138170758e-12
