,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.73136139137509,15.35377529538419,12.85096650535435,18.344022274350305,7.647168500206639e-199
like_c,0.23888451651824916,1.2698318835088498,1.0651731688842665,1.5138130207172276,0.007719837452242067
ment_c,0.058054409845137316,1.059772656207729,1.0109880679835945,1.1109113138057434,0.015758503979390832
like_x_ment,-0.03788245860110219,0.962826106167681,0.9211255226523962,1.006414530832463,0.09355768667232507
alpha,0.6748280486015974,1.963695286787016,1.614247434102407,2.3887906512260946,1.4829214145770576e-11
