,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.6492820623361744,14.14388057480409,6.516668395693692,30.698103013269165,2.0742527038012842e-11
like_c,0.2926223338530401,1.3399366461505953,1.1632164661950388,1.5435048143449013,5.010852878223883e-05
ment_c,0.2299546465284275,1.2585429293441175,1.1789109935244695,1.343553765892672,5.3741189169028715e-12
like_x_ment,0.07509812289284824,1.0779899211848307,1.0231332244854314,1.135787835216199,0.004829516773665157
q_post_gators_pos,-0.034931536808178454,0.9656715269494524,0.8270675448277193,1.1275034352304731,0.658572184205411
q_post_gators_neg,0.09286147381999668,1.0973097186155816,0.9540035668161008,1.262142680018212,0.19342714953988627
q_pre_idaq,0.058765762327746815,1.060526796315642,0.9759517602557617,1.1524310232390702,0.1657790433462778
alpha,0.3024919506648691,1.3532267838014422,1.2262122213932802,1.4933978771773075,1.7963074647864461e-09
