term,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,dfbetas_sensitivity,2.606527565348786,13.551910928947223,11.306434764393533,16.24334227837118,5.744983516015769e-175
like_c,dfbetas_sensitivity,0.2695722537534786,1.30940423817932,1.0856263870345026,1.579308940385469,0.004815054791671921
mentism_c,dfbetas_sensitivity,-0.006578954868995003,0.9934426390734473,0.9432125141786131,1.046347734252309,0.8037302014746628
like_x_mentism,dfbetas_sensitivity,-0.050236406191862745,0.9510045745538871,0.9020272382630286,1.0026412312825264,0.06257678485837058
