,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.7336451343747976,15.388879441400888,7.5484328796407425,31.373082895219696,5.4010322257496904e-14
q_pre_captcha_fun,0.09709951458583035,1.1019700302558613,0.9627062768652634,1.2613794848582436,0.15895211086032934
q_pre_captcha_difficulty,-0.07217978457109189,0.9303636157508521,0.7983992123940163,1.0841399190732546,0.35504912803891486
alpha,0.8913933008605534,2.4385248842698317,1.9107300366102586,3.112110814855063,7.896252109972401e-13
