participant_id,observed_count,predicted_count,raw_residual,pearson_residual,deviance_residual,liking,mentism,interaction,quadrant
38,3.0,15.673502454564067,-12.673502454564067,-1.0012402452777576,-1.5390544289876011,6.0,2.0,1.4562682215743452,high_liking__higher_mentism
39,10.0,17.067360950802343,-7.0673609508023425,-0.5148021990928436,-0.6045339810936727,6.0,-2.0,-0.05393586005830906,high_liking__low_mentism
40,10.0,18.58517652129175,-8.58517652129175,-0.5764265524310821,-0.6937928692795513,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
41,11.0,16.355589984935776,-5.355589984935776,-0.40629034717160817,-0.45845704374634244,6.0,0.0,0.7011661807580181,high_liking__higher_mentism
42,12.0,16.707685591853433,-4.7076855918534335,-0.34995945401248085,-0.3873938316464196,6.0,-1.0,0.3236151603498545,high_liking__higher_mentism
43,43.0,15.50241214489244,27.49758785510756,2.195172775283526,1.5384288938030444,5.0,1.0,-1.7784256559766756,lower_liking__higher_mentism
44,4.0,10.822419830023483,-6.822419830023483,-0.7640166830402562,-1.004778903811759,5.0,-6.0,2.578717201166179,lower_liking__low_mentism
45,3.0,7.13386641279475,-4.13386641279475,-0.6788796368434846,-0.8567843716907654,4.0,-5.0,5.099125364431486,lower_liking__low_mentism
46,5.0,18.58517652129175,-13.58517652129175,-0.9121369195979714,-1.309427404019011,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
47,15.0,15.50241214489244,-0.5024121448924408,-0.04010829852607718,-0.040527753350088465,5.0,1.0,-1.7784256559766756,lower_liking__higher_mentism
48,11.0,12.475078098902193,-1.475078098902193,-0.14461068510891104,-0.15034619683572442,7.0,4.0,8.068513119533531,high_liking__higher_mentism
49,3.0,12.624483551479733,-9.624483551479733,-0.933041144621501,-1.3611931950396332,5.0,-3.0,0.7113702623906701,lower_liking__low_mentism
50,4.0,13.703763223181642,-9.703763223181642,-0.8707149303131023,-1.217331968117475,7.0,3.0,6.690962099125366,high_liking__higher_mentism
51,115.0,31.916040197345097,83.0839598026549,3.306776413848705,2.080337676791797,7.0,-6.0,-5.706997084548106,high_liking__low_mentism
52,34.0,18.083751157806415,15.916248842193585,1.0970079136917696,0.8858221753983927,5.0,4.0,-3.6457725947521853,lower_liking__higher_mentism
53,10.0,3.669777649516448,6.330222350483552,1.859100642152773,1.3508205428351021,3.0,-6.0,10.864431486880465,lower_liking__low_mentism
54,11.0,16.010914395334655,-5.010914395334655,-0.38793295144749607,-0.43497407901920876,6.0,1.0,1.0787172011661816,high_liking__higher_mentism
55,10.0,18.58517652129175,-8.58517652129175,-0.5764265524310821,-0.6937928692795513,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
56,26.0,8.075471352529522,17.924528647470478,2.63007444467907,1.7603457503633584,4.0,-4.0,3.4766763848396494,lower_liking__low_mentism
57,7.0,10.822419830023483,-3.822419830023483,-0.42805816594136353,-0.48687207145246436,5.0,-6.0,2.578717201166179,lower_liking__low_mentism
58,5.0,10.822419830023483,-5.822419830023483,-0.6520305106739586,-0.8115167918143738,5.0,-6.0,2.578717201166179,lower_liking__low_mentism
59,5.0,15.673502454564067,-10.673502454564067,-0.8432349505508553,-1.158607940091621,6.0,2.0,1.4562682215743452,high_liking__higher_mentism
60,20.0,11.992706530351445,8.007293469648555,0.8146151649988668,0.6882869243086391,5.0,-4.0,1.3338192419825066,lower_liking__low_mentism
61,5.0,18.58517652129175,-13.58517652129175,-0.9121369195979714,-1.309427404019011,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
62,0.0,16.355589984935776,-16.355589984935776,-1.2407817536195729,-2.8341124933655433,6.0,0.0,0.7011661807580181,high_liking__higher_mentism
63,12.0,16.319080821009553,-4.319080821009553,-0.3283562690988648,-0.36090962852617975,5.0,2.0,-2.400874635568512,lower_liking__higher_mentism
64,6.0,10.822419830023483,-4.822419830023483,-0.5400443383076611,-0.6407815146394449,5.0,-6.0,2.578717201166179,lower_liking__low_mentism
65,5.0,11.992706530351445,-6.992706530351445,-0.711397028921548,-0.910451179409749,5.0,-4.0,1.3338192419825066,lower_liking__low_mentism
66,27.0,17.067360950802343,9.932639049197657,0.7235153915185127,0.6211045109884777,6.0,-2.0,-0.05393586005830906,high_liking__low_mentism
67,2.0,18.193514913167718,-16.193514913167718,-1.1096720573581864,-1.9012453924277335,6.0,-5.0,-1.1865889212827998,high_liking__low_mentism
68,15.0,10.822419830023483,4.177580169976517,0.46783121298901686,0.4211916007319681,5.0,-6.0,2.578717201166179,lower_liking__low_mentism
69,12.0,18.58517652129175,-6.58517652129175,-0.4421424055643264,-0.5052735800729369,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
70,16.0,15.343201089427296,0.6567989105727037,0.05295016671480087,0.05224887337026194,6.0,3.0,1.833819241982509,high_liking__higher_mentism
71,13.0,8.075471352529522,4.924528647470478,0.7225783842092756,0.6201817905993163,4.0,-4.0,3.4766763848396494,lower_liking__low_mentism
72,6.0,12.624483551479733,-6.624483551479733,-0.642207520262078,-0.795519255980814,5.0,-3.0,0.7113702623906701,lower_liking__low_mentism
73,10.0,13.28954265146283,-3.2895426514628294,-0.30384748313612725,-0.33136350639318657,5.0,-2.0,0.08892128279883374,lower_liking__low_mentism
74,2.0,6.302053189707604,-4.302053189707604,-0.7897861514801492,-1.0568645719550662,4.0,-6.0,6.721574344023321,lower_liking__low_mentism
75,40.0,14.703333854511095,25.296666145488906,2.123528237917889,1.5000812584362244,6.0,5.0,2.588921282798836,high_liking__higher_mentism
77,11.0,7.13386641279475,3.8661335872052502,0.6349115098511081,0.5535482355982336,4.0,-5.0,5.099125364431486,lower_liking__low_mentism
79,22.0,11.992706530351445,10.007293469648555,1.0180834575215887,0.8320774820270077,5.0,-4.0,1.3338192419825066,lower_liking__low_mentism
80,2.0,9.141359508577782,-7.141359508577782,-0.9352024965380442,-1.369748251540854,4.0,-3.0,1.854227405247813,lower_liking__low_mentism
81,13.0,12.475078098902193,0.524921901097807,0.05146121808934754,0.05079796306247114,7.0,4.0,8.068513119533531,high_liking__higher_mentism
82,11.0,17.810107131156272,-6.810107131156272,-0.47627583540147794,-0.5511460289009614,6.0,-4.0,-0.8090379008746362,high_liking__low_mentism
83,20.0,17.810107131156272,2.189892868843728,0.15315369280706137,0.14753117945821942,6.0,-4.0,-0.8090379008746362,high_liking__low_mentism
84,11.0,11.392546026667068,-0.39254602666706795,-0.04190236033893289,-0.0423610623089171,5.0,-5.0,1.956268221574343,lower_liking__low_mentism
85,22.0,15.343201089427296,6.656798910572704,0.536661383610368,0.47677891032404773,6.0,3.0,1.833819241982509,high_liking__higher_mentism
86,10.0,14.393477697070523,-4.393477697070523,-0.37633052983152293,-0.4203146987935064,6.0,6.0,2.9664723032069995,high_liking__higher_mentism
87,12.0,15.673502454564067,-3.6735024545640673,-0.29021641900669726,-0.31511444305589215,6.0,2.0,1.4562682215743452,high_liking__higher_mentism
88,5.0,11.392546026667068,-6.392546026667068,-0.6823728910643159,-0.8612465393655943,5.0,-5.0,1.956268221574343,lower_liking__low_mentism
89,7.0,18.58517652129175,-11.58517652129175,-0.7778527727312157,-1.029391081381816,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
90,3.0,7.13386641279475,-4.13386641279475,-0.6788796368434846,-0.8567843716907654,4.0,-5.0,5.099125364431486,lower_liking__low_mentism
91,3.0,13.28954265146283,-10.28954265146283,-0.9504213711527679,-1.4040573058604957,5.0,-2.0,0.08892128279883374,lower_liking__low_mentism
92,10.0,17.067360950802343,-7.0673609508023425,-0.5148021990928436,-0.6045339810936727,6.0,-2.0,-0.05393586005830906,high_liking__low_mentism
93,25.0,7.13386641279475,17.86613358720525,2.9340460165666458,1.9068433897760293,4.0,-5.0,5.099125364431486,lower_liking__low_mentism
94,13.0,18.193514913167718,-5.193514913167718,-0.3558892809570944,-0.3947262073351823,6.0,-5.0,-1.1865889212827998,high_liking__low_mentism
95,7.0,17.434779235192593,-10.434779235192593,-0.7447853300117604,-0.9686994834441466,6.0,-3.0,-0.43148688046647266,high_liking__low_mentism
96,37.0,17.810107131156272,19.189892868843728,1.3420761349787467,1.0455353564843843,6.0,-4.0,-0.8090379008746362,high_liking__low_mentism
97,11.0,11.356557395157376,-0.3565573951573757,-0.03817351324340961,-0.038553560613859186,7.0,5.0,9.446064139941694,high_liking__higher_mentism
99,10.0,19.036405040263194,-9.036405040263194,-0.5929305989483225,-0.7185902893052928,5.0,5.0,-4.268221574344022,lower_liking__higher_mentism
100,4.0,18.58517652129175,-14.58517652129175,-0.9792789930313492,-1.4772747841244924,6.0,-6.0,-1.5641399416909632,high_liking__low_mentism
101,108.0,24.077937583773394,83.92206241622661,4.391458687234853,2.5371071161401115,7.0,-3.0,-1.5743440233236154,high_liking__low_mentism
102,0.0,11.356557395157376,-11.356557395157376,-1.215848275793681,-2.6325488878084107,7.0,5.0,9.446064139941694,high_liking__higher_mentism
103,90.0,31.916040197345097,58.0839598026549,2.311765938390168,1.6000236662102065,7.0,-6.0,-5.706997084548106,high_liking__low_mentism
