,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,3.5502801221899487,34.82307083633695,4.640834760135495,261.29916817748034,0.0005551096043024602
alpha,primary,,,,,6.744858400206119e-12
like_c,primary,0.18617447645305635,1.2046324220351996,0.9800062824324055,1.4807448668763832,0.07703519379076737
like_x_mentism,primary,-0.081701212093199,0.9215472647434926,0.8780822920764314,0.9671637485684442,0.0009183773100608516
mentism_c,primary,0.04643452509841982,1.047529489932869,0.9961915206008759,1.1015131223132117,0.07012006582514299
q_post_gators_neg,primary,-0.17267732055104734,0.8414090764618617,0.6572354147481805,1.0771927654319438,0.17068381986814674
q_post_gators_pos,primary,-0.04926392595094391,0.9519298575484575,0.6990865402125938,1.2962207131275307,0.754459930106203
q_pre_idaq,primary,0.07737494272723325,1.0804471062410026,0.9060338603678583,1.2884352345403458,0.3890190920121227
