term,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,2.727044227826275,15.287633411735625,12.643031029964202,18.485419736589634,3.1524394468846174e-174
like_c,primary,0.24918669886236264,1.282981541905408,1.0684930948125742,1.5405262278823737,0.007590783588841154
mentism_c,primary,0.040955859270033076,1.0418061184479828,0.9900223689094448,1.0962984499342434,0.1153794679595372
like_x_mentism,primary,-0.053240677659993116,0.9481517860657114,0.9034500687053549,0.9950652953160487,0.030716136616544116
