,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,dfbetas_sensitivity,2.8346050982148734,17.023676292664856,9.019623439718064,32.13056026721424,2.2030216707740047e-18
alpha,dfbetas_sensitivity,,,,,2.6120758184692184e-11
q_pre_captcha_difficulty,dfbetas_sensitivity,-0.0735805026116073,0.9290613509158762,0.8183629672495424,1.054733691905235,0.2556526594317685
q_pre_captcha_fun,dfbetas_sensitivity,0.019535592278088477,1.0197276606452375,0.8898996514393924,1.1684963582164392,0.778587235461828
