,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.817530979659957,16.73547938088512,13.889466392263852,20.164652996606673,6.950813809254259e-193
like_c,0.18466144766010945,1.2028111566566668,1.0001893978001577,1.4464807183117303,0.04976526773314368
ment_c,0.07435085006026325,1.0771846695117504,1.0252247112996973,1.1317780379680566,0.003202825685745471
like_x_ment,-0.059678694099141144,0.9420671767040154,0.8998296804689521,0.9862872771217693,0.010774428460182136
alpha,0.6081015233471058,1.8369406972958695,1.518918662971974,2.2215482682788634,3.6212021013919107e-10
