,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,dfbetas_sensitivity,3.244492735026896,25.64869607461335,4.449187279534147,147.8597256074074,0.000283321493062466
alpha,dfbetas_sensitivity,,,,,4.154228097360278e-10
like_c,dfbetas_sensitivity,0.1549213615132002,1.1675661418602745,0.9605605158896502,1.419182522150529,0.11974237757675592
like_x_mentism,dfbetas_sensitivity,-0.08117754454369845,0.9220299755203235,0.877900403573824,0.968377816318567,0.0011782631601827919
mentism_c,dfbetas_sensitivity,0.010282717994026296,1.0103357668114608,0.9623534910860213,1.0607104054317382,0.6787219876049218
q_post_gators_neg,dfbetas_sensitivity,-0.14200881005871566,0.8676136127253725,0.703473105099828,1.0700528215354466,0.1844488631961736
q_post_gators_pos,dfbetas_sensitivity,-0.04471738706636283,0.9562676972673803,0.7367283098759685,1.2412281387571622,0.7368437431052244
q_pre_idaq,dfbetas_sensitivity,0.07418970775906109,1.077011103480076,0.930051905644505,1.2471915921892012,0.3216026861995892
