,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,8.582436264730742,5337.092268971294,,,
like_c,-0.08863552545556583,0.9151790722703089,,,
ment_c,0.05211524984086896,1.0534971508960786,,,
like_x_ment,-0.03201367983812697,0.9684933331565516,,,
q_post_gators_pos,-0.5935438898868433,0.5523662867090432,,,
q_post_gators_neg,-0.7888185910953407,0.45438128841131575,,,
q_pre_idaq,0.10400067212252383,1.1096012007032914,,,
alpha,2.7474662020846505e-09,1.0000000027474663,,,
