participant_id,observed_count,predicted_count,raw_residual,pearson_residual,deviance_residual,liking,mentism,interaction,quadrant
25,10.0,14.828440746135682,-4.828440746135682,-0.41496361017925054,-0.46734990210299693,6.0,4.0,2.2899351684557363,high_liking__higher_mentism
26,11.0,10.603497042597962,0.39650295740203845,0.046646684560621925,0.046118581027255696,7.0,5.0,9.527048570517593,high_liking__higher_mentism
27,25.0,14.828440746135682,10.171559253864318,0.8741594173054172,0.7349997935339452,6.0,4.0,2.2899351684557363,high_liking__higher_mentism
28,30.0,10.603497042597962,19.39650295740204,2.281906195508371,1.5974187724888764,7.0,5.0,9.527048570517593,high_liking__higher_mentism
29,2.0,12.494351315522403,-10.494351315522403,-1.0596013120665535,-1.6638706376591004,4.0,-1.0,-1.3595493676267403,lower_liking__higher_mentism
30,20.0,11.745114847379835,8.254885152620165,0.8830739493788745,0.7413473646604612,5.0,-4.0,1.3105537251567638,lower_liking__low_mentism
31,17.0,16.05719764113267,0.9428023588673291,0.07514102063977404,0.07378910683425438,6.0,-2.0,-0.060580295461791916,high_liking__low_mentism
32,2.0,11.745114847379835,-9.745114847379835,-1.042492644818313,-1.6139366209228077,5.0,-4.0,1.3105537251567638,lower_liking__low_mentism
33,5.0,9.562789347896462,-4.562789347896462,-0.5905117810773177,-0.7095229707636684,4.0,-3.0,1.8569454777340837,lower_liking__low_mentism
35,5.0,16.271670107244827,-11.271670107244827,-0.8871038129602642,-1.2287675012722767,6.0,-3.0,-0.45233287278137996,high_liking__low_mentism
36,11.0,7.319062655028166,3.6809373449718343,0.6076827780276584,0.5345561795427866,4.0,-5.0,5.073440323094908,lower_liking__low_mentism
37,1.0,15.430593111430474,-14.430593111430474,-1.1943461447787644,-2.1792960844115696,6.0,1.0,1.114677436496972,high_liking__higher_mentism
38,3.0,15.227206652857408,-12.227206652857408,-1.0247768503824635,-1.5603436436298561,6.0,2.0,1.50643001381656,high_liking__higher_mentism
39,10.0,16.05719764113267,-6.057197641132671,-0.4827565488045076,-0.5565729848826498,6.0,-2.0,-0.060580295461791916,high_liking__low_mentism
40,10.0,16.93242903733849,-6.9324290373384905,-0.5253396834956418,-0.6151096685122457,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
41,11.0,15.636696158309839,-4.636696158309839,-0.378961448184862,-0.42174905778939115,6.0,0.0,0.7229248591773841,high_liking__higher_mentism
42,12.0,15.845552078369538,-3.845552078369538,-0.31037153064394185,-0.33800925656309355,6.0,-1.0,0.33117228185779607,high_liking__higher_mentism
43,43.0,15.871308320699407,27.128691679300594,2.1861655848613406,1.5466175008094822,5.0,1.0,-1.730683388245296,lower_liking__higher_mentism
44,4.0,10.412501657260986,-6.412501657260986,-0.7672062190933526,-0.9970457428034484,5.0,-6.0,2.5270485705175876,lower_liking__low_mentism
45,3.0,7.319062655028166,-4.319062655028166,-0.7130303362181006,-0.9041915864727509,4.0,-5.0,5.073440323094908,lower_liking__low_mentism
46,5.0,16.93242903733849,-11.93242903733849,-0.9042398357122241,-1.265416652537968,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
47,15.0,15.871308320699407,-0.8713083206994074,-0.07021437992786686,-0.07147151229384884,5.0,1.0,-1.730683388245296,lower_liking__higher_mentism
48,11.0,11.564449589628296,-0.5644495896282962,-0.061261554263378155,-0.062215886232293544,7.0,4.0,8.135295993198005,high_liking__higher_mentism
49,3.0,12.47407525927458,-9.47407525927458,-0.9580410494907161,-1.3900852269708615,5.0,-3.0,0.702306302476352,lower_liking__low_mentism
50,4.0,12.612489424365167,-8.612489424365167,-0.8619612083929876,-1.177474515415921,7.0,3.0,6.743543415878417,high_liking__higher_mentism
51,115.0,27.5348962758218,87.46510372417819,4.154433632387593,2.468668984282481,7.0,-6.0,-5.782229779997875,high_liking__low_mentism
52,34.0,19.01367231163869,14.98632768836131,1.016779683803672,0.8359477406054779,5.0,4.0,-3.5554256562865323,lower_liking__higher_mentism
53,10.0,3.9375558083240665,6.062444191675933,1.7189354321267478,1.2803302635379528,3.0,-6.0,10.83632692103305,lower_liking__low_mentism
54,11.0,15.430593111430474,-4.430593111430474,-0.36669745732965137,-0.4064875127976316,6.0,1.0,1.114677436496972,high_liking__higher_mentism
55,10.0,16.93242903733849,-6.9324290373384905,-0.5253396834956418,-0.6151096685122457,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
56,26.0,8.366041739920389,17.63395826007961,2.579249627917781,1.7508730203226879,4.0,-4.0,3.465192900414496,lower_liking__low_mentism
57,7.0,10.412501657260986,-3.412501657260986,-0.4082794257296588,-0.4589139917993467,5.0,-6.0,2.5270485705175876,lower_liking__low_mentism
58,5.0,10.412501657260986,-5.412501657260986,-0.647563954638788,-0.7964756658865744,5.0,-6.0,2.5270485705175876,lower_liking__low_mentism
59,5.0,15.227206652857408,-10.227206652857408,-0.8571544523193735,-1.1670074207944081,6.0,2.0,1.50643001381656,high_liking__higher_mentism
60,20.0,11.745114847379835,8.254885152620165,0.8830739493788745,0.7413473646604612,5.0,-4.0,1.3105537251567638,lower_liking__low_mentism
61,5.0,16.93242903733849,-11.93242903733849,-0.9042398357122241,-1.265416652537968,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
62,0.0,15.636696158309839,-15.636696158309839,-1.2780015810093093,-2.8705331085712746,6.0,0.0,0.7229248591773841,high_liking__higher_mentism
63,12.0,16.85636088094291,-4.856360880942908,-0.36959484700107326,-0.4100679045311968,5.0,2.0,-2.338930810925708,lower_liking__higher_mentism
64,6.0,10.412501657260986,-4.412501657260986,-0.5279216901842234,-0.6190367110495739,5.0,-6.0,2.5270485705175876,lower_liking__low_mentism
65,5.0,11.745114847379835,-6.745114847379835,-0.7215648791187816,-0.9169965566651398,5.0,-4.0,1.3105537251567638,lower_liking__low_mentism
66,27.0,16.05719764113267,10.942802358867329,0.8721375484173192,0.7335596858183125,6.0,-2.0,-0.060580295461791916,high_liking__low_mentism
67,2.0,16.709247287157236,-14.709247287157236,-1.1288227726094198,-1.8918266729303035,6.0,-5.0,-1.235838027420556,high_liking__low_mentism
68,15.0,10.412501657260986,4.587498342739014,0.5488586899068579,0.4881754246408995,5.0,-6.0,2.5270485705175876,lower_liking__low_mentism
69,12.0,16.93242903733849,-4.9324290373384905,-0.3737796226090089,-0.41527103209487,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
70,16.0,15.026500975977715,0.9734990240222849,0.08262090464436617,0.08099119613715025,6.0,3.0,1.8981825911361483,high_liking__higher_mentism
71,13.0,8.366041739920389,4.633958260079611,0.6777908250556847,0.5888912220991559,4.0,-4.0,3.465192900414496,lower_liking__low_mentism
72,6.0,12.47407525927458,-6.47407525927458,-0.6546739060158375,-0.8073737645015676,5.0,-3.0,0.702306302476352,lower_liking__low_mentism
73,10.0,13.248278590375708,-3.2482785903757083,-0.3104375001856778,-0.3381099320553128,5.0,-2.0,0.09405887979593994,lower_liking__low_mentism
74,2.0,6.40310911821218,-4.40310911821218,-0.8192812503819576,-1.0976231551256623,4.0,-6.0,6.681687745775319,lower_liking__low_mentism
75,40.0,14.632991094412127,25.367008905587873,2.2075844279141292,1.5580904690532993,6.0,5.0,2.6816877457753243,high_liking__higher_mentism
77,11.0,7.319062655028166,3.6809373449718343,0.6076827780276584,0.5345561795427866,4.0,-5.0,5.073440323094908,lower_liking__low_mentism
79,22.0,11.745114847379835,10.254885152620165,1.097025793178562,0.8908495165775413,5.0,-4.0,1.3105537251567638,lower_liking__low_mentism
80,2.0,9.562789347896462,-7.562789347896462,-0.9787688773749293,-1.4443186475110026,4.0,-3.0,1.8569454777340837,lower_liking__low_mentism
81,13.0,11.564449589628296,1.4355504103717038,0.15580496642882533,0.15017330409821913,7.0,4.0,8.135295993198005,high_liking__higher_mentism
82,11.0,16.489007235033828,-5.489007235033828,-0.42658566951117827,-0.4822992995202827,6.0,-4.0,-0.8440854501009679,high_liking__low_mentism
83,20.0,16.489007235033828,3.510992764966172,0.2728615822789614,0.25636779801132875,6.0,-4.0,-0.8440854501009679,high_liking__low_mentism
84,11.0,11.058753447521251,-0.058753447521251445,-0.00664762530654577,-0.006658596272851304,5.0,-5.0,1.9188011478371758,lower_liking__low_mentism
85,22.0,15.026500975977715,6.973499024022285,0.59184116643566,0.5223376834622843,6.0,3.0,1.8981825911361483,high_liking__higher_mentism
86,10.0,14.440117611485599,-4.440117611485599,-0.39127646018851997,-0.4372267638311061,6.0,6.0,3.0734403230949123,high_liking__higher_mentism
87,12.0,15.227206652857408,-3.227206652857408,-0.2704760590985584,-0.29103193240502084,6.0,2.0,1.50643001381656,high_liking__higher_mentism
88,5.0,11.058753447521251,-6.0587534475212514,-0.6855142028779764,-0.8571003304134139,5.0,-5.0,1.9188011478371758,lower_liking__low_mentism
89,7.0,16.93242903733849,-9.93242903733849,-0.7526797748255911,-0.9700983155163353,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
90,3.0,7.319062655028166,-4.319062655028166,-0.7130303362181006,-0.9041915864727509,4.0,-5.0,5.073440323094908,lower_liking__low_mentism
91,3.0,13.248278590375708,-10.248278590375708,-0.9794264556706812,-1.4421484286831043,5.0,-2.0,0.09405887979593994,lower_liking__low_mentism
92,10.0,16.05719764113267,-6.057197641132671,-0.4827565488045076,-0.5565729848826498,6.0,-2.0,-0.060580295461791916,high_liking__low_mentism
93,25.0,7.319062655028166,17.680937344971834,2.9189307279577363,1.9177809830899548,4.0,-5.0,5.073440323094908,lower_liking__low_mentism
94,13.0,16.709247287157236,-3.709247287157236,-0.28465649704853196,-0.30758563508011755,6.0,-5.0,-1.235838027420556,high_liking__low_mentism
95,7.0,16.271670107244827,-9.271670107244827,-0.7296996653015989,-0.9302925263908636,6.0,-3.0,-0.45233287278137996,high_liking__low_mentism
96,37.0,16.489007235033828,20.510992764966172,1.5940397245492253,1.2089712996582795,6.0,-4.0,-0.8440854501009679,high_liking__low_mentism
97,11.0,10.603497042597962,0.39650295740203845,0.046646684560621925,0.046118581027255696,7.0,5.0,9.527048570517593,high_liking__higher_mentism
99,10.0,20.19375565522692,-10.19375565522692,-0.6528723374855081,-0.8040826869883549,5.0,5.0,-4.163673078966944,lower_liking__higher_mentism
100,4.0,16.93242903733849,-12.93242903733849,-0.9800198661555405,-1.4419481944749866,6.0,-6.0,-1.6275906047401438,high_liking__low_mentism
102,0.0,10.603497042597962,-10.603497042597962,-1.2474509270407064,-2.645679150118517,7.0,5.0,9.527048570517593,high_liking__higher_mentism
103,90.0,27.534896275821787,62.46510372417821,2.9669790203492243,1.9426220564132313,7.0,-6.0,-5.782229779997875,high_liking__low_mentism
