,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,dfbetas_sensitivity,2.70322710591569,14.927827758903836,12.602836899189763,17.681736531385752,5.639761933629674e-215
alpha,dfbetas_sensitivity,,,,,3.026315525223313e-10
like_c,dfbetas_sensitivity,0.1809261491625352,1.1983266785965438,1.0000923321108819,1.4358542531821095,0.049883143432506584
like_x_mentism,dfbetas_sensitivity,-0.07348348015045028,0.9291514951076428,0.885562242920449,0.9748863027557072,0.002722421713865416
mentism_c,dfbetas_sensitivity,0.015518977496659783,1.0156400221805513,0.967568067529262,1.0661003491867662,0.5304651247736236
