,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,1.8421100709949376,6.309838430996399,1.7679605784473809,22.519767414861548,0.0045427476192105385
q_pre_captcha_fun,0.16367098588561457,1.1778267297173115,0.8752029736742085,1.5850903698517207,0.2800504700289338
q_pre_captcha_difficulty,0.030967845739652347,1.0314523377663047,0.8389071695957867,1.2681902880818086,0.7689477018670172
alpha,0.08848554117008425,1.0925184559577445,0.9521034981108295,1.2536416250718931,0.20742307776266078
