term,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,3.084414692540368,21.85467139560976,2.3737547811730164,201.21145857115837,0.006465321474395697
like_c,primary,0.21145124638184667,1.23546973054089,0.9989158621809737,1.5280420632726361,0.05118078426074051
mentism_c,primary,0.031030095876026648,1.0315165478135158,0.9757766663895951,1.0904404922389104,0.2736047805397325
like_x_mentism,primary,-0.07395079067073124,0.9287173942768867,0.8841220943786626,0.9755620902547439,0.003225425379443217
q_post_gators_pos,primary,-0.01181078866397533,0.9882586849188678,0.7212551464472464,1.354105039150669,0.9414087937566832
q_post_gators_neg,primary,-0.17051143021723247,0.8432334512320038,0.6603692711492783,1.076734918387659,0.17157350723733766
q_pre_idaq,primary,0.07904558056418828,1.082253650678086,0.9086304320682704,1.2890531981632334,0.37562248020611744
q_pre_captcha_fun,primary,0.09332551553030773,1.0978190342568601,0.9579954497194857,1.258050476471017,0.17939719236964213
q_pre_captcha_difficulty,primary,-0.025462324864464654,0.9748591062228393,0.853497307989247,1.1134777674044716,0.7073876299382791
