,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,3.3087472302050895,27.350839694459474,2.7731019488052033,269.7587199469269,0.004605608236395153
like_c,0.1370494560650936,1.1468848675305006,0.9168768570899817,1.4345927582305273,0.2301148326938941
ment_c,-0.006044718395618772,0.993973514159238,0.9369614157401285,1.054454676844545,0.8410338939357769
like_x_ment,-0.07965398253922513,0.923435816028662,0.8731848444281032,0.9765786840735,0.005268710267292386
q_post_gators_pos,-0.048520510042902566,0.9526378004633063,0.6822362867957917,1.3302118290040563,0.7757618204568903
q_post_gators_neg,-0.20164979878750236,0.8173811256872013,0.6137263348057449,1.0886153432557943,0.1678246961258556
q_pre_idaq,0.13803882512468676,1.1480201214332901,0.9559377640248234,1.3786987488251197,0.13951391727876433
alpha,0.4690820951022374,1.5985262245419025,1.3204873959009462,1.9351082778073474,1.498139784073115e-06
