,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,3.531221473944612,34.16567461890644,4.526278011824671,257.8925375585623,0.0006169964708235747
like_c,primary,0.1861794338965449,1.204638393947159,0.9781320590987499,1.4835968688202312,0.07978960488149023
ment_c,primary,0.046839571284759005,1.0479538736995553,0.9961374624536472,1.1024656363157368,0.07023611646498436
like_x_ment,primary,-0.08326804660126619,0.9201044832833327,0.8762443824861779,0.9661599858204434,0.0008335071260561185
q_post_gators_pos,primary,-0.044619705989740174,0.9563611110878958,0.7015941886234246,1.303640465716847,0.7777085216904269
q_post_gators_neg,primary,-0.17014846048686214,0.8435395750039073,0.6586407731809554,1.0803446181463143,0.17772185168681753
q_pre_idaq,primary,0.0744107749836117,1.0772492216546248,0.9027682394934056,1.285452716199562,0.4091634774537487
alpha,primary,0.7124991596354807,2.039080884744268,1.6621803123671586,2.5014439309584597,8.310173819475216e-12
