,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.990527730254881,19.896179537415208,13.141776617672857,30.12210386019772,2.3839695980256766e-45
like_c,0.10916581790219985,1.1153472795548571,0.7188993375392096,1.7304224514500561,0.6261441102966205
ment_c,0.1777562608328588,1.1945341309947988,1.0629224535466852,1.342442043020429,0.002840191057839345
like_x_ment,-0.05218975772129887,0.9491487414509867,0.8553525679712402,1.053230407122929,0.3255736267983156
alpha,0.3855114847996779,1.4703661990985548,1.032090224277241,2.094755582987461,0.03277072596981376
