,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.9133423568901584,18.41825618862846,2.2810209544622526,148.7194409004999,0.006261666570363202
like_c,0.19844437199584508,1.2195041869433754,0.9995401424657533,1.487874672350518,0.05053214970640251
ment_c,0.05216341194603315,1.0535478907585099,1.0036584189657392,1.1059172494816631,0.035074142276596804
like_x_ment,-0.05042904050253377,0.9508213960870181,0.907155083093376,0.9965896064585118,0.03551945400334566
q_post_gators_pos,-0.014102534615203992,0.9859964403140231,0.7173445820854345,1.3552607834377413,0.930756296792089
q_post_gators_neg,-0.12427641859676145,0.8831356920119254,0.6988319824384683,1.1160460169323383,0.2980501085243856
q_pre_idaq,0.11132042839495042,1.1177530092810164,0.9410252662689701,1.3276708230272576,0.20489345580281249
alpha,0.6567355281904014,1.928486557484378,1.5920086160921425,2.3360805744425037,1.90432251832862e-11
