term,dataset,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,primary,2.750127887726485,15.644632512741277,7.742313868940214,31.612581277620563,1.820657495614311e-14
q_pre_captcha_fun,primary,0.09652488473959173,1.1013369872869267,0.9629142657232174,1.2596585207461202,0.15897972799208138
q_pre_captcha_difficulty,primary,-0.07779547504748417,0.9251536241961179,0.7969599035639684,1.0739677423363767,0.30665565922529614
