,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,2.758667108166542,15.778797495396647,7.779458539938582,32.00357057275366,2.0781342285806126e-14
q_pre_captcha_fun,0.11188042312782119,1.1183791203719586,0.9766900769649465,1.2806230823709355,0.10550822200406101
q_pre_captcha_difficulty,-0.10316800630908496,0.9019754231894349,0.7774794419543343,1.0464066573808457,0.1733942503353526
alpha,0.9073709274744153,2.477799647594707,1.9364354728877664,3.170511581501218,5.432460305436218e-13
