,coef,IRR,CI_low_IRR,CI_high_IRR,p_value
Intercept,1.3604875133399355,3.898093211082739,1.6950251151047575,8.964546039396136,0.0013652644936452691
emp_c,0.048444036676613615,1.0496366290225112,0.8991746787217089,1.2252758880532535,0.5394320519279149
ment_c,-0.01691358950697155,0.983228642235978,0.9230337610638762,1.0473490826586396,0.5997736751222742
emp_x_ment,0.027662111221064763,1.0280482597581067,0.974050914884706,1.0850389935897449,0.3149579099457017
q_post_gators_pos,-0.03413427944198662,0.9664417226689439,0.8232775023695463,1.1345015509680052,0.6764716656546768
q_post_gators_neg,-0.21922129692896147,0.8031439651932486,0.6784905201621787,0.950698955487471,0.010850588262432981
q_pre_idaq,0.0023376841819388555,1.002340418696001,0.9209127162487107,1.0909680116528429,0.9568742224170623
alpha,0.7099242382145022,2.0338371656745617,1.6411660969278783,2.5204600705695146,8.796194631298277e-11
