"contrast","numerator","denominator","log_rate_ratio","SE","z_ratio","p_value","rate_ratio","asymptotic_LCL","asymptotic_UCL","p_value_holm","holm_significant_05"
"Low liking (-1 SD) / Low mentism (-1 SD) - High liking (+1 SD) / Low mentism (-1 SD)","Low liking (-1 SD) / Low mentism (-1 SD)","High liking (+1 SD) / Low mentism (-1 SD)",-0.97391461318877,0.242474079747062,-4.01657205671103,5.90508141292674e-05,0.377601975427882,0.234768565753887,0.607335361909194,0.000354304884775604,TRUE
"Low liking (-1 SD) / Low mentism (-1 SD) - Low liking (-1 SD) / High mentism (+1 SD)","Low liking (-1 SD) / Low mentism (-1 SD)","Low liking (-1 SD) / High mentism (+1 SD)",-0.892909760187433,0.340634031110991,-2.62131695202377,0.00875907859778536,0.409462579757738,0.210022587804805,0.798293202527742,0.0350363143911414,TRUE
"Low liking (-1 SD) / Low mentism (-1 SD) - High liking (+1 SD) / High mentism (+1 SD)","Low liking (-1 SD) / Low mentism (-1 SD)","High liking (+1 SD) / High mentism (+1 SD)",-0.833104725824073,0.219477755634084,-3.79585039685314,0.000147138212341816,0.434697572278273,0.282727081697755,0.668354719363713,0.00073569106170908,TRUE
"High liking (+1 SD) / Low mentism (-1 SD) - Low liking (-1 SD) / High mentism (+1 SD)","High liking (+1 SD) / Low mentism (-1 SD)","Low liking (-1 SD) / High mentism (+1 SD)",0.081004853001337,0.346590916363633,0.233718915230742,0.815203202173664,1.08437615903294,0.549744936334976,2.13894040046699,1,FALSE
"High liking (+1 SD) / Low mentism (-1 SD) - High liking (+1 SD) / High mentism (+1 SD)","High liking (+1 SD) / Low mentism (-1 SD)","High liking (+1 SD) / High mentism (+1 SD)",0.140809887364697,0.231760767008904,0.607565677236853,0.543475570715397,1.15120576841711,0.73093344564822,1.8131263921868,1,FALSE
"Low liking (-1 SD) / High mentism (+1 SD) - High liking (+1 SD) / High mentism (+1 SD)","Low liking (-1 SD) / High mentism (+1 SD)","High liking (+1 SD) / High mentism (+1 SD)",0.0598050343633603,0.332132421498185,0.180063825427193,0.857102461506866,1.0616295450868,0.553683226068757,2.03556336536235,1,FALSE
