"like_c","Robomentism_c","Liking_level","Robomentism_level","cell","Liking_raw_value","Robomentism_raw_value","predicted_completions","response_se","asymptotic_LCL","asymptotic_UCL"
-0.97932552134187,-3.71954991180274,"Low Liking (-1 SD)","Low Robomentism (-1 SD)","Low Liking (-1 SD) / Low Robomentism (-1 SD)",4.64312345824997,-5.57669276894559,9.21973941420021,1.38573828804224,6.86723638408159,12.3781373046655
0.97932552134187,-3.71954991180274,"High Liking (+1 SD)","Low Robomentism (-1 SD)","High Liking (+1 SD) / Low Robomentism (-1 SD)",6.60177450093371,-5.57669276894559,25.0344038471531,4.43909281391528,17.6848938426954,35.4382322877906
-0.97932552134187,3.71954991180274,"Low Liking (-1 SD)","High Robomentism (+1 SD)","Low Liking (-1 SD) / High Robomentism (+1 SD)",4.64312345824997,1.86240705465988,16.3807680972951,4.36129223473183,9.72089799820333,27.6033719834273
0.97932552134187,3.71954991180274,"High Liking (+1 SD)","High Robomentism (+1 SD)","High Liking (+1 SD) / High Robomentism (+1 SD)",6.60177450093371,1.86240705465988,15.4348320448974,2.18096956246016,11.7010705310526,20.3600208734714
