exp_sid,participant_number,cooks_distance,max_abs_dfbetas,exclude_flag
f421afa804904223a83d5009309f4859,4,0.10749362923789456,0.38250918550723784,False
d14543fe53d641f3af028e703af3092c,51,0.8555980754990646,0.9364515227404339,True
5ff4662ff28f41589cdcda6c6aa93568,53,0.06981917034001753,0.3302421788941558,False
f582a4098ccc4e26a3e07ae72b71605f,56,0.05724222403570879,0.31474489353352936,False
b09679120fe74756b97eb9314a75dec4,76,0.9739078977754481,1.3735759866320558,True
cc291a6ebaf34cdb8741a0b0fc736589,78,1.3324350004702992,1.8271436645883448,True
a0f2fb5dabb146c2830289f564f52723,93,0.08768826991156885,0.2897844413779067,False
51fdf791ec3446e99d9b0ed31790ea8e,98,0.18270687475021485,0.7220876831668293,True
