exp_sid,participant_number,n_full,n_leave_one_out,cooks_distance,full_beta_like_c,loo_beta_like_c,delta_beta_like_c,dfbetas_like_c,full_beta_mentism_c,loo_beta_mentism_c,delta_beta_mentism_c,dfbetas_mentism_c,full_beta_like_x_mentism,loo_beta_like_x_mentism,delta_beta_like_x_mentism,dfbetas_like_x_mentism,crosses_like_c,crosses_mentism_c,crosses_like_x_mentism,dfbetas_exclude_flag,custom_exclude_flag,dfbetas_used_for_exclusion,exclude_flag,exclusion_reason,max_abs_dfbetas,cooks_threshold,cooks_crosses_threshold
df333f2e67a647d69bf090537633a167,54,100,99,0.0010678594768516283,0.23291715648998476,0.23300910132510447,9.194483511970608e-05,0.0010063597390140456,0.04983475260711048,0.05069014640937427,0.0008553938022637861,0.03408014889647491,-0.06980909765707792,-0.07002209194768023,-0.00021299429060231412,-0.009059234662823903,False,False,False,False,False,False,False,,0.03408014889647491,0.04,False
7ef7153ef781485ab8ae506f38dfef3b,55,100,99,0.0015739658379881432,0.23291715648998476,0.23513679088016132,0.002219634390176556,0.024294466162199144,0.04983475260711048,0.04848481255524408,-0.001349940051866401,-0.053783599842747803,-0.06980909765707792,-0.07002454734652756,-0.0002154496894496427,-0.009163669548312497,False,False,False,False,False,False,False,,0.053783599842747803,0.04,False
f582a4098ccc4e26a3e07ae72b71605f,56,100,99,0.051524413020130846,0.23291715648998476,0.26062809203337295,0.027710935543388188,0.303303277720515,0.04983475260711048,0.05127649783924662,0.001441745232136138,0.057441253434321896,-0.06980909765707792,-0.07113524444287023,-0.0013261467857923065,-0.056404680594342844,False,False,False,False,False,False,False,,0.303303277720515,0.04,True
4ffbdd7ec010402886737610a08d48fe,57,100,99,0.0007858740048420144,0.23291715648998476,0.23254864244908577,-0.00036851404089899287,-0.004033480440084423,0.04983475260711048,0.04889069404511336,-0.0009440585619971201,-0.03761268350870298,-0.06980909765707792,-0.06935618089582679,0.00045291676125112923,0.019263799096667377,False,False,False,False,False,False,False,,0.03761268350870298,0.04,False
e6e25c421e8c4061a2f8ad2efd66a109,58,100,99,0.0020547376434128205,0.23291715648998476,0.23237830753275365,-0.0005388489572311084,-0.005897839669417881,0.04983475260711048,0.04830148045193425,-0.0015332721551762352,-0.06108782084805305,-0.06980909765707792,-0.069094759492748,0.0007143381643299196,0.03038277242538113,False,False,False,False,False,False,False,,0.06108782084805305,0.04,False
4fd8825c09d445c9a86d8dc79e00cd98,59,100,99,0.00374335912247304,0.23291715648998476,0.2326313401237705,-0.00028581636621424766,-0.0031283332373681747,0.04983475260711048,0.05182906322915816,0.0019943106220476764,0.0794562723804338,-0.06980909765707792,-0.07020863626800185,-0.0003995386109239274,-0.01699347913497185,False,False,False,False,False,False,False,,0.0794562723804338,0.04,False
2a8b5848f5ae4523afca35451eabe58b,60,100,99,0.002012630630660094,0.23291715648998476,0.235673868365207,0.002756711875222251,0.03017291661542166,0.04983475260711048,0.05058585782048765,0.0007511052133771651,0.029925137920181602,-0.06980909765707792,-0.069809394843306,-2.9718622808483364e-07,-1.2640149983206941e-05,False,False,False,False,False,False,False,,0.03017291661542166,0.04,False
ab32926de2c04952b8c2e7e4119f53e2,61,100,99,0.0045022198970816356,0.23291715648998476,0.23677671910125225,0.003859562611267492,0.042243900020340126,0.04983475260711048,0.0475755764901343,-0.0022591761169761804,-0.09000890378928085,-0.06980909765707792,-0.07021948690065007,-0.0004103892435721457,-0.017454986469850806,False,False,False,False,False,False,False,,0.09000890378928085,0.04,False
cf14b27dd2a94c1291f10b2cbb05dd64,62,100,99,0.004308565538143862,0.23291715648998476,0.23435957763551513,0.0014424211455303648,0.01578766839566789,0.04983475260711048,0.05103854352074493,0.001203790913634449,0.047960802928794434,-0.06980909765707792,-0.07048185423644161,-0.0006727565793636925,-0.02861419292592149,False,False,False,False,False,False,False,,0.047960802928794434,0.04,False
32015503ad8c45578f32bc2dcda58aed,63,100,99,0.0035749942595208637,0.23291715648998476,0.22593293698048603,-0.006984219509498735,-0.07644406902949069,0.04983475260711048,0.05196312043199615,0.0021283678248856658,0.08479730877942647,-0.06980909765707792,-0.07171867059321205,-0.0019095729361341268,-0.0812194039816612,False,False,False,False,False,False,False,,0.08479730877942647,0.04,False
9e259b7e4e614530b3f3da2205837a46,64,100,99,0.0013483933081528943,0.23291715648998476,0.23246842079889407,-0.00044873569109069034,-0.004911526921380357,0.04983475260711048,0.04859463281523397,-0.0012401197918765136,-0.04940819894271793,-0.06980909765707792,-0.06922374990027821,0.0005853477567997062,0.024896454610171134,False,False,False,False,False,False,False,,0.04940819894271793,0.04,False
eaf2b998190941bfad65f6b552861e4f,65,100,99,0.0017274527715862903,0.23291715648998476,0.2303033246945871,-0.0026138317953976475,-0.028609057594353317,0.04983475260711048,0.04913676184622804,-0.0006979907608824429,-0.027808979906428933,-0.06980909765707792,-0.0697787311872863,3.036646979162616e-05,0.0012915697174133822,False,False,False,False,False,False,False,,0.028609057594353317,0.04,False
86e5152601e44bc79e68c7fd0560dde1,66,100,99,0.0007215030169540418,0.23291715648998476,0.23177301922290913,-0.001144137267075629,-0.012522875047754548,0.04983475260711048,0.049955165799235514,0.00012041319212503093,0.004797438917444245,-0.06980909765707792,-0.06955624414898402,0.0002528535080938976,0.01075455712293151,False,False,False,False,False,False,False,,0.012522875047754548,0.04,False
2691c893a7e44918a20165dac64aa688,67,100,99,0.005489051018531543,0.23291715648998476,0.2372096706249078,0.004292514134923042,0.046982665191700475,0.04983475260711048,0.04767159402480369,-0.0021631585823067914,-0.08618342379451686,-0.06980909765707792,-0.07035988740509004,-0.0005507897480121204,-0.02342660717810448,False,False,False,False,False,False,False,,0.08618342379451686,0.04,False
a4847afbee3440488223989d8a8cc3e4,68,100,99,0.0018578094386627153,0.23291715648998476,0.23329977731128101,0.0003826208212962534,0.004187882759914924,0.04983475260711048,0.0513104091810029,0.0014756565738924185,0.05879233123413146,-0.06980909765707792,-0.07046363095621667,-0.0006545332991387542,-0.027839106554276183,False,False,False,False,False,False,False,,0.05879233123413146,0.04,False
7359e266ef9948aca580b49b20692727,69,100,99,0.0008211921335104052,0.23291715648998476,0.23449153068204384,0.0015743741920590804,0.01723192824227982,0.04983475260711048,0.048854053451225475,-0.0009806991558850078,-0.03907249873304734,-0.06980909765707792,-0.0699534304295376,-0.00014433277245967657,-0.006138870913162266,False,False,False,False,False,False,False,,0.03907249873304734,0.04,False
8699d4cf905a4fa8bc11601c72ba7be4,70,100,99,0.0005261688490785847,0.23291715648998476,0.23254882657612144,-0.0003683299138633189,-0.004031465122580998,0.04983475260711048,0.05066871994492131,0.0008339673378108259,0.03322648699601526,-0.06980909765707792,-0.06990417046736447,-9.507281028654779e-05,-0.004043708852497369,False,False,False,False,False,False,False,,0.03322648699601526,0.04,False
856e3316894747d2b9c9ee1f0f216ce8,71,100,99,0.003340470783129387,0.23291715648998476,0.23996552110449887,0.007048364614514108,0.07714615361160186,0.04983475260711048,0.050200519932461364,0.00036576732535088113,0.014572708939945458,-0.06980909765707792,-0.07012181551270517,-0.0003127178556272536,-0.013300752942114765,False,False,False,False,False,False,False,,0.07714615361160186,0.04,False
18ae6b1aeb664685b0fd2c4e318f50d4,72,100,99,0.0014408501834174117,0.23291715648998476,0.22948719786286578,-0.0034299586271189786,-0.037541774525153594,0.04983475260711048,0.04970288899474172,-0.00013186361236876276,-0.005253640524003527,-0.06980909765707792,-0.0701587285598691,-0.0003496309027911787,-0.014870766652023337,False,False,False,False,False,False,False,,0.037541774525153594,0.04,False
75489e519b9a42568ddcff822ad0a78d,73,100,99,0.0005621554843310292,0.23291715648998476,0.23029769660968605,-0.0026194598802987135,-0.02867065842320696,0.04983475260711048,0.05006014327911353,0.00022539067200304935,0.008979896325425667,-0.06980909765707792,-0.07022003963906316,-0.0004109419819852411,-0.017478495959129738,False,False,False,False,False,False,False,,0.02867065842320696,0.04,False
9b45f7fbf159423e8d0647bc7bcac22c,74,100,99,0.0063857528477286474,0.23291715648998476,0.2285080882352011,-0.004409068254783655,-0.048258379847028604,0.04983475260711048,0.04797202347553715,-0.001862729131573336,-0.07421387200820999,-0.06980909765707792,-0.06776374288117412,0.0020453547759037988,0.08699458014222844,False,False,False,False,False,False,False,,0.08699458014222844,0.04,False
179b8c2a95e646eca2510d2513c9d519,75,100,99,0.009213127775329797,0.23291715648998476,0.23503989611820467,0.002122739628219905,0.023233928207809753,0.04983475260711048,0.04584836784495941,-0.003986384762151074,-0.1588234400263423,-0.06980909765707792,-0.06940472328720076,0.0004043743698771557,0.017199157301303277,False,False,False,False,False,False,False,,0.1588234400263423,0.04,False
