exp_sid,participant_number,cooks_distance,max_abs_dfbetas,exclude_flag
b09679120fe74756b97eb9314a75dec4,76,1.217102830814461,1.5068549054869655,False
cc291a6ebaf34cdb8741a0b0fc736589,78,1.0178094061038587,1.5743294114459228,False
