exp_sid,participant_number,cooks_distance,max_abs_dfbetas,exclude_flag
d14543fe53d641f3af028e703af3092c,51,0.23024436358981765,0.4457247568303374,False
5ff4662ff28f41589cdcda6c6aa93568,53,0.10269762445870635,0.39569983332293157,False
f582a4098ccc4e26a3e07ae72b71605f,56,0.05619392800880332,0.30772119943367504,False
b09679120fe74756b97eb9314a75dec4,76,0.9156332225043256,1.3373601908405643,True
cc291a6ebaf34cdb8741a0b0fc736589,78,1.2244354917230162,1.7194716843040185,True
a0f2fb5dabb146c2830289f564f52723,93,0.08714915118249589,0.2802793927220422,False
51fdf791ec3446e99d9b0ed31790ea8e,98,0.15481855735303154,0.6692379389513642,True
07dd2d8b11c14d899c947ce60d0acebf,101,0.10880202808573947,0.47014999930512386,False
54c0bc6aeb364c928a0a270057f5bdbb,103,0.10579054225176975,0.3019030389954151,False
