exp_sid,participant_number,n_full,n_leave_one_out,cooks_distance,full_beta_like_c,loo_beta_like_c,delta_beta_like_c,dfbetas_like_c,full_beta_ment_c,loo_beta_ment_c,delta_beta_ment_c,dfbetas_ment_c,full_beta_like_x_ment,loo_beta_like_x_ment,delta_beta_like_x_ment,dfbetas_like_x_ment,crosses_like_c,crosses_ment_c,crosses_like_x_ment,exclude_flag,max_abs_dfbetas,cooks_threshold,cooks_crosses_threshold
b99a2b7b8dd84149960b13cb998f42d7,47,99,98,0.00010995182564633063,0.23888451651824907,0.23772597872759796,-0.0011585377906511152,-0.012920224276631639,0.05805440984513733,0.05836485017742272,0.0003104403322853888,0.012911097014856278,-0.037882458601102155,-0.03814262354243683,-0.0002601649413346771,-0.011516580359466377,False,False,False,False,0.012920224276631639,0.04040404040404041,False
790f52e00a444c14b46f8c7c768fb554,48,99,98,0.007673480514652703,0.23888451651824907,0.24756752537073817,0.0086830088524891,0.09683449489126002,0.05805440984513733,0.058808070845895156,0.000753661000757827,0.03134447842348208,-0.037882458601102155,-0.03518910988968526,0.002693348711416896,0.11922500668987532,False,False,False,False,0.11922500668987532,0.04040404040404041,False
831af3997c02419d89911a6b60265c07,49,99,98,0.0026193056790266896,0.23888451651824907,0.2350120590146507,-0.003872457503598381,-0.043186350805265374,0.05805440984513733,0.05771851298339814,-0.00033589686173918915,-0.01396982452948029,-0.037882458601102155,-0.03823387160998514,-0.00035141300888298643,-0.015555809077890368,False,False,False,False,0.043186350805265374,0.04040404040404041,False
356d6504b5544ddcb690eb6d20063ed4,50,99,98,0.015386324319161886,0.23888451651824907,0.2525336021694449,0.013649085651195852,0.15221708709673973,0.05805440984513733,0.05889462082691949,0.0008402109817821635,0.034944059680893876,-0.037882458601102155,-0.03433978126954888,0.003542677331553272,0.15682177609014777,False,False,False,False,0.15682177609014777,0.04040404040404041,False
d14543fe53d641f3af028e703af3092c,51,99,98,0.8555980754990646,0.23888451651824907,0.15491426530753116,-0.08397025121071791,-0.9364515227404339,0.05805440984513733,0.07780545355014286,0.01975104370500553,0.8214385017007501,-0.037882458601102155,-0.018796425751137377,0.01908603284996478,0.8448710649959383,True,True,True,True,0.9364515227404339,0.04040404040404041,True
74dc6bcfe87f4248847e2a64f90bc1ca,52,99,98,0.011623533872464968,0.23888451651824907,0.2494383696010721,0.010553853082823028,0.11769849021157823,0.05805440984513733,0.05398029377944429,-0.004074116065693037,-0.16944095951292443,-0.037882458601102155,-0.034670628503140115,0.00321183009796204,0.14217634103339633,False,False,False,False,0.16944095951292443,0.04040404040404041,False
5ff4662ff28f41589cdcda6c6aa93568,53,99,98,0.06981917034001753,0.23888451651824907,0.25934923344012834,0.02046471692187926,0.22822624736294286,0.05805440984513733,0.0620931313734517,0.0040387215283143735,0.16796891397513078,-0.037882458601102155,-0.04534278401164051,-0.007460325410538357,-0.3302421788941558,False,False,False,False,0.3302421788941558,0.04040404040404041,True
df333f2e67a647d69bf090537633a167,54,99,98,0.0009749323100838968,0.23888451651824907,0.23981884131965017,0.0009343248014010985,0.010419760217348665,0.05805440984513733,0.058731057265717694,0.0006766474205803646,0.02814151250145575,-0.037882458601102155,-0.03791991218444961,-3.745358334745347e-05,-0.0016579374613585843,False,False,False,False,0.02814151250145575,0.04040404040404041,False
7ef7153ef781485ab8ae506f38dfef3b,55,99,98,0.0009686001007949904,0.23888451651824907,0.2408360914749274,0.0019515749566783314,0.02176431907220794,0.05805440984513733,0.05704979535128018,-0.0010046144938571505,-0.04178154010219401,-0.037882458601102155,-0.03811942374859716,-0.00023696514749500797,-0.010489607667808055,False,False,False,False,0.04178154010219401,0.04040404040404041,False
f582a4098ccc4e26a3e07ae72b71605f,56,99,98,0.05724222403570879,0.23888451651824907,0.26710723508456485,0.02822271856631578,0.31474489353352936,0.05805440984513733,0.060013391935809055,0.001958982090671725,0.08147333059731762,-0.037882458601102155,-0.03992281247284779,-0.0020403538717456357,-0.09031923826923008,False,False,False,False,0.31474489353352936,0.04040404040404041,True
4ffbdd7ec010402886737610a08d48fe,57,99,98,0.0006454378941227665,0.23888451651824907,0.23860480214156282,-0.000279714376686252,-0.0031194256323339217,0.05805440984513733,0.05720550264606905,-0.0008489071990682787,-0.03530573209702854,-0.037882458601102155,-0.03750889779396041,0.0003735608071417443,0.01653621365171077,False,False,False,False,0.03530573209702854,0.04040404040404041,False
e6e25c421e8c4061a2f8ad2efd66a109,58,99,98,0.001947603663056369,0.23888451651824907,0.23841569198201656,-0.0004688245362325094,-0.005228416546608752,0.05805440984513733,0.05657897341814275,-0.0014754364269945822,-0.061362847758672324,-0.037882458601102155,-0.03725608162813203,0.000626376972970126,0.027727489751395825,False,False,False,False,0.061362847758672324,0.04040404040404041,False
4fd8825c09d445c9a86d8dc79e00cd98,59,99,98,0.0038317728857830036,0.23888451651824907,0.24012059315160633,0.0012360766333572581,0.01378495156131589,0.05805440984513733,0.059803716815193614,0.0017493069700562844,0.07275302095218115,-0.037882458601102155,-0.03792503685568191,-4.257825457975456e-05,-0.001884788503470055,False,False,False,False,0.07275302095218115,0.04040404040404041,False
2a8b5848f5ae4523afca35451eabe58b,60,99,98,0.0031175770308233416,0.23888451651824907,0.24178993338089957,0.0029054168626505006,0.032401737591533086,0.05805440984513733,0.059091309948072074,0.0010369001029347444,0.04312428647769181,-0.037882458601102155,-0.0379687005205499,-8.62419194477479e-05,-0.0038176242755050666,False,False,False,False,0.04312428647769181,0.04040404040404041,False
ab32926de2c04952b8c2e7e4119f53e2,61,99,98,0.004392767249014784,0.23888451651824907,0.24308639983620148,0.004201883317952404,0.04686016743715436,0.05805440984513733,0.05594827389420519,-0.0021061359509321406,-0.08759340446770064,-0.037882458601102155,-0.03844307390146995,-0.0005606153003677936,-0.024816453455681318,False,False,False,False,0.08759340446770064,0.04040404040404041,False
cf14b27dd2a94c1291f10b2cbb05dd64,62,99,98,0.0046594685599697615,0.23888451651824907,0.241857945633054,0.0029734291148049152,0.03316022260469783,0.05805440984513733,0.05903607288249016,0.0009816630373528298,0.04082699763221906,-0.037882458601102155,-0.03828060242503265,-0.00039814382393049685,-0.017624416723475093,False,False,False,False,0.04082699763221906,0.04040404040404041,False
32015503ad8c45578f32bc2dcda58aed,63,99,98,0.001738692510116259,0.23888451651824907,0.23453212527172343,-0.004352391246525644,-0.0485386592466314,0.05805440984513733,0.05945963456086908,0.0014052247157317482,0.05844276901432873,-0.037882458601102155,-0.03905020069562854,-0.0011677420945263861,-0.05169180598182383,False,False,False,False,0.05844276901432873,0.04040404040404041,False
9e259b7e4e614530b3f3da2205837a46,64,99,98,0.0012108039603471582,0.23888451651824907,0.23850978239900075,-0.0003747341192483211,-0.004179103093454773,0.05805440984513733,0.05689122294224136,-0.0011631869028959699,-0.04837650713469138,-0.037882458601102155,-0.03738134179195644,0.0005011168091457116,0.022182666013334722,False,False,False,False,0.04837650713469138,0.04040404040404041,False
eaf2b998190941bfad65f6b552861e4f,65,99,98,0.001587883645478453,0.23888451651824907,0.2368011420285085,-0.0020833744897405804,-0.023234171450318575,0.05805440984513733,0.05730772864986918,-0.0007466811952681479,-0.031054190930363337,-0.037882458601102155,-0.03779716970593666,8.528889516549315e-05,0.003775437266468401,False,False,False,False,0.031054190930363337,0.04040404040404041,False
86e5152601e44bc79e68c7fd0560dde1,66,99,98,0.0015944287678775417,0.23888451651824907,0.23646217670569558,-0.0024223398125534923,-0.027014374416578585,0.05805440984513733,0.05832993306150017,0.0002755232163628371,0.011458907256405016,-0.037882458601102155,-0.037595138603555255,0.0002873199975469004,0.012718638505462286,False,False,False,False,0.027014374416578585,0.04040404040404041,False
2691c893a7e44918a20165dac64aa688,67,99,98,0.006074492360429943,0.23888451651824907,0.2439784649350418,0.005093948416792726,0.056808639760957395,0.05805440984513733,0.055879499800144394,-0.002174910044992935,-0.09045369325167048,-0.037882458601102155,-0.03858623335112671,-0.0007037747500245536,-0.031153615172133175,False,False,False,False,0.09045369325167048,0.04040404040404041,False
a4847afbee3440488223989d8a8cc3e4,68,99,98,0.002637443040081525,0.23888451651824907,0.2393790559958668,0.0004945394776177392,0.005515194252643598,0.05805440984513733,0.0597780509034892,0.00172364105835187,0.07168558530826555,-0.037882458601102155,-0.03858085040631078,-0.0006983918052086216,-0.030915331273367944,False,False,False,False,0.07168558530826555,0.04040404040404041,False
7359e266ef9948aca580b49b20692727,69,99,98,0.0002885000845639656,0.23888451651824907,0.2399371895691988,0.0010526730509497206,0.011739601433797547,0.05805440984513733,0.05749762084844776,-0.0005567889966895667,-0.0231566455947961,-0.037882458601102155,-0.03799654945427703,-0.00011409085317487522,-0.005050397921133722,False,False,False,False,0.0231566455947961,0.04040404040404041,False
8699d4cf905a4fa8bc11601c72ba7be4,70,99,98,0.000459185197974719,0.23888451651824907,0.23909235809721333,0.00020784157896425182,0.0023178871124421123,0.05805440984513733,0.05873913720318948,0.0006847273580521535,0.028477554071197196,-0.037882458601102155,-0.03783714052351408,4.531807758807738e-05,0.002006070762656062,False,False,False,False,0.028477554071197196,0.04040404040404041,False
856e3316894747d2b9c9ee1f0f216ce8,71,99,98,0.003924605201825512,0.23888451651824907,0.24629315494063328,0.007408638422384206,0.08262248393975788,0.05805440984513733,0.05856102747199064,0.0005066176268533132,0.021070037135916445,-0.037882458601102155,-0.0383885996704416,-0.0005061410693394455,-0.022405072214459146,False,False,False,False,0.08262248393975788,0.04040404040404041,False
18ae6b1aeb664685b0fd2c4e318f50d4,72,99,98,0.001202105961036576,0.23888451651824907,0.23625056519166393,-0.0026339513265851433,-0.02937430453096003,0.05805440984513733,0.05781642894227881,-0.0002379809028585228,-0.009897536514890821,-0.037882458601102155,-0.0380948101038023,-0.0002123515027001449,-0.009400048802708122,False,False,False,False,0.02937430453096003,0.04040404040404041,False
75489e519b9a42568ddcff822ad0a78d,73,99,98,0.0002923833772059683,0.23888451651824907,0.237259517837616,-0.0016249986806330663,-0.01812228101010847,0.05805440984513733,0.05814726257578247,9.285273064513905e-05,0.0038617102508176028,-0.037882458601102155,-0.038105833062483475,-0.00022337446138132044,-0.009887996136424892,False,False,False,False,0.01812228101010847,0.04040404040404041,False
9b45f7fbf159423e8d0647bc7bcac22c,74,99,98,0.007610786694979966,0.23888451651824907,0.23364040699701621,-0.005244109521232859,-0.058483263724585594,0.05805440984513733,0.05607725562335679,-0.00197715422178054,-0.082229102716183,-0.037882458601102155,-0.03569436789074978,0.002188090710352378,0.09685902477981663,False,False,False,False,0.09685902477981663,0.04040404040404041,False
