exp_sid,participant_number,cooks_distance,max_abs_dfbetas,exclude_flag
d14543fe53d641f3af028e703af3092c,51,0.2404661637287235,0.4567435270287765,False
5ff4662ff28f41589cdcda6c6aa93568,53,0.14154724981282218,0.4683648350507024,False
f582a4098ccc4e26a3e07ae72b71605f,56,0.057696248167934755,0.3178646599406938,False
b09679120fe74756b97eb9314a75dec4,76,1.2191327154443912,1.4997305395015383,False
cc291a6ebaf34cdb8741a0b0fc736589,78,0.9964609518942606,1.5491243825527887,False
a0f2fb5dabb146c2830289f564f52723,93,0.10104503755593047,0.3003132059171598,False
07dd2d8b11c14d899c947ce60d0acebf,101,0.12530348144762748,0.4952393739441103,False
54c0bc6aeb364c928a0a270057f5bdbb,103,0.11088143923464727,0.3099566499454015,False
