exp_sid,participant_number,exclude_flag,dfbetas_exclude_flag,custom_exclude_flag,dfbetas_used_for_exclusion,cooks_crosses_threshold,max_abs_dfbetas,cooks_distance,targeted_by
cf14b27dd2a94c1291f10b2cbb05dd64,62,False,False,False,False,False,0.03870295463271743,0.0027858301710249425,neither
32015503ad8c45578f32bc2dcda58aed,63,False,False,False,False,False,0.047064179911845486,0.0010837760685695691,neither
9e259b7e4e614530b3f3da2205837a46,64,False,False,False,False,False,0.037258087371381546,0.0007604580789040692,neither
eaf2b998190941bfad65f6b552861e4f,65,False,False,False,False,False,0.020631390126636236,0.0009604711579997869,neither
86e5152601e44bc79e68c7fd0560dde1,66,False,False,False,False,False,0.015816931382919893,0.0009120791834581932,neither
2691c893a7e44918a20165dac64aa688,67,False,False,False,False,False,0.06663883702864619,0.0033959608703837867,neither
a4847afbee3440488223989d8a8cc3e4,68,False,False,False,False,False,0.05193345519166001,0.0014496515346600666,neither
7359e266ef9948aca580b49b20692727,69,False,False,False,False,False,0.02355530385357733,0.0003090245963549188,neither
8699d4cf905a4fa8bc11601c72ba7be4,70,False,False,False,False,False,0.014664699473009218,0.00010643219404823233,neither
856e3316894747d2b9c9ee1f0f216ce8,71,False,False,False,False,False,0.07018417783219134,0.0027474237284523225,neither
18ae6b1aeb664685b0fd2c4e318f50d4,72,False,False,False,False,False,0.02602514847164418,0.0007494494573326369,neither
75489e519b9a42568ddcff822ad0a78d,73,False,False,False,False,False,0.01583490703499091,0.00018401135548646607,neither
9b45f7fbf159423e8d0647bc7bcac22c,74,False,False,False,False,False,0.07070128564183364,0.00429142291386902,neither
179b8c2a95e646eca2510d2513c9d519,75,False,False,False,False,False,0.17237539312304134,0.011209314618315735,neither
b09679120fe74756b97eb9314a75dec4,76,False,True,False,False,False,1.3494053821063123,0.9315272603599707,dfbetas_only
e53182617ce146a98d36d15c67820ab1,77,False,False,False,False,False,0.04888035399597907,0.0025854495676488082,neither
cc291a6ebaf34cdb8741a0b0fc736589,78,False,True,False,False,True,1.6684087908198215,1.1252631510046216,both
e995e3538f7a4c0aa006b00cdb863b1f,79,False,False,False,False,False,0.03501644537362008,0.002795301080284196,neither
e4601ef24ef946538fc7489899a2fa2d,80,False,False,False,False,False,0.09991223250711943,0.0038541481928832198,neither
f0e003dee178484d90a7f6c8233c95ae,81,False,False,False,False,False,0.049668207209279266,0.0012893061660251659,neither
6cd6c028d70a43c88544ff8fa4d4af0f,82,False,False,False,False,False,0.017672453805304245,0.0003607817869631232,neither
4b49247f549d494a8fb63f53e2b7503f,83,False,False,False,False,False,0.01224903396601033,0.00019146385361253434,neither
036595932d434e31953def9f9d6d6925,84,False,False,False,False,False,0.0028943430866594094,7.02032988794335e-06,neither
6ef02b96983e45069d1b474941116646,85,False,False,False,False,False,0.020214396309622577,0.00019302143264908548,neither
29f3281611134ec99e6253f3ba8577f6,86,False,False,False,False,False,0.0881212746256603,0.0027713525006651317,neither
b25159abbbbd4325b7db1ca255b54e0f,87,False,False,False,False,False,0.02840930650706854,0.0004971606090214671,neither
3eb0c114aa4148f1b53368b9104e5494,88,False,False,False,False,False,0.034971171404328566,0.0010466519917287946,neither
3bcabb5c49e047648a901f992091f96b,89,False,False,False,False,False,0.055226305746797696,0.0017433307599726093,neither
6f42e8850a04453d827fbc7e5c24f0cd,90,False,False,False,False,False,0.0466422234222518,0.0023605350582259887,neither
56cbbb378c52498b954a8fab34ec0c8b,91,False,False,False,False,False,0.0504053411390696,0.0019479232643075566,neither
cac7f82de156438db54cf8562985564c,92,False,False,False,False,False,0.01006605982470878,0.0004112400384682313,neither
a0f2fb5dabb146c2830289f564f52723,93,False,False,False,False,False,0.22744978913353656,0.055869540430974564,neither
e312b7d80e494d47aa5f5b624b07fb52,94,False,False,False,False,False,0.014479540235295754,0.00014982630779667602,neither
9fe6b2f6555c47e9ac69dd8a62679aaf,95,False,False,False,False,False,0.01810550150156868,0.0009410835140610961,neither
3e0a216249f6428a879be37b1eb5f75f,96,False,False,False,False,False,0.06954047557778256,0.005817384936185663,neither
0503638ffc4841e7a0e1111abdca18e9,97,False,False,False,False,False,0.07665583726067532,0.002917482911068696,neither
a7eaeb8e27f545dea3a9aa7dbdca372a,99,False,False,False,False,False,0.13746960775657735,0.007217717546470548,neither
2389f9c564314743a5900f16e31d8416,100,False,False,False,False,False,0.07396143962568084,0.0031584450518899266,neither
07dd2d8b11c14d899c947ce60d0acebf,101,False,False,False,False,False,0.47772216855951166,0.11064617905117996,neither
87d85fdb81a34e5fb43c540288216aaf,102,False,False,False,False,False,0.20084070511888805,0.020868154476985454,neither
54c0bc6aeb364c928a0a270057f5bdbb,103,False,False,False,False,False,0.3141939472807408,0.11189427787272832,neither
28536282559c41af816f7b628833558e,201,False,False,False,False,False,0.012947009264307944,0.00012208592033070931,neither
e9e46da2a58b4ba7ab41655a0cd2b216,202,False,False,False,False,False,0.127171120665702,0.00623857894830623,neither
8f1a909da4ab4634bf2fd2d67dcf966c,203,False,False,False,False,False,0.05266925858514529,0.002089122610995955,neither
f4ca6835ffa3411491c46b31801d52b3,204,False,False,False,False,False,0.10715459418580417,0.009492643483296778,neither
ec27625bffb245a59aa409e9df2eb9c3,205,False,False,False,False,False,0.11101108220038114,0.01332910501853398,neither
f7c27b004a094f019e744b9fd8524a0e,206,False,False,False,False,False,0.03625236087704761,0.0007430379348678096,neither
71d20332246e49be9b55ec0abacc683a,207,False,False,False,False,False,0.06720969034477416,0.0038417620189049474,neither
eccc01f71e844ed3af9cfb7cb4c6606e,208,False,False,False,False,False,0.09261810305474205,0.0036203741830426314,neither
6b842a05694d4841bdc1786f60b20fbe,209,False,False,False,False,False,0.1271711206657014,0.006238578948306215,neither
159413f15a0c49558be2999ea36f8eec,210,False,False,False,False,False,0.052705520375581245,0.003517197771866664,neither
ebe2a3c63df545d2a8ffc890bc6fb355,211,False,False,False,False,False,0.026933946086655693,0.00164791089807921,neither
46b9e0df766b4f43811fbd80d785b64b,212,False,False,False,False,False,0.004638565638530611,4.410495142549998e-05,neither
d7b30d41ade74fc5aa5598790aa5996a,213,False,False,False,False,False,0.10985336471318095,0.007121185569661195,neither
f015c2847449411bb642b7d37dce8f07,214,False,False,False,False,False,0.035772063734536175,0.002957115693538336,neither
7d77f454a6214b9eb0a5fd99cd4e2fc5,215,False,False,False,False,False,0.18388014842345063,0.014624193425291917,neither
11fd887f8f19412cadd87ca6afb286f8,216,False,False,False,False,False,0.0048192528504737014,1.5008480803893308e-05,neither
1da89de8ba6147b0b6ae548f85953300,217,False,False,False,False,False,0.14213514104914568,0.009773540702111026,neither
010885762f774eb3b06ee503ebb09715,218,False,False,False,False,False,0.061758618176418416,0.003383046134655946,neither
47c59ebdd44145ef97ae8bfb1bf5ee52,219,False,False,False,False,False,0.17435208798622462,0.012235702196420523,neither
169910798fd94e9c8f9ce32450ce7814,220,False,False,False,False,False,0.09427186788631131,0.0035708328884597896,neither
